Address_street, улица Микрорайон «Северный»  15
Address_street, улица Микрорайон «Северный»  16
Address_street, улица Микрорайон «Северный»  17/1
Address_street, улица Микрорайон «Северный»  17/2
Address_street, улица Микрорайон «Северный»  18
Address_street, улица Микрорайон «Северный»  18/1
Address_street, улица Микрорайон «Северный»  19
Address_street, улица Микрорайон «Северный»  19/1
Address_street, улица Микрорайон «Северный»  19/2
Address_street, улица Микрорайон «Северный»  20
Address_street, улица Микрорайон «Северный»  21
Address_street, улица Микрорайон «Северный»  21/А
Address_street, улица Микрорайон «Северный»   23
Precinct_number,1334
Precinct_place, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок» 
Precinct_address, 20/1 здание МБДОУ детский сад №1 «Сибирячок» 
Address_street, улица Водобачная (кроме 9
Address_street, улица Водобачная (кроме  10
Address_street, улица Водобачная (кроме  11)
Address_street, улица  Заводская
Address_street, улица  Огнеупорная
Address_side, переулок  Водобачный.
Precinct_number,1335
Address_street, улица Вокзальная № 50
Address_street, улица Вокзальная №  здание МОУ ДОД Детская юношеская спортивная школа
Precinct_place, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа 
Precinct_address, улица Вокзальная № 50  здание МОУ ДОД Детская юношеская спортивная школа 
Address_street, улица Вокзальная 50/А
Address_street, улица Вокзальная  52
Address_street, улица Вокзальная 3
Address_street, улица Вокзальная 5
Address_street, улица Вокзальная 7
Address_street, улица Вокзальная 9
Address_street, улица Вокзальная 11
Address_street, улица Вокзальная 13
Address_street, улица Вокзальная 15
Address_street, улица Вокзальная 17
Address_street, улица Вокзальная 19
Address_street, улица Вокзальная 21
Address_street, улица Вокзальная 23
Address_street, улица Вокзальная 25
Address_street, улица Вокзальная 27
Address_street, улица Вокзальная 29
Address_street, улица Вокзальная 31
Address_street, улица Вокзальная 33
Address_street, улица Вокзальная 35
Address_street, улица Вокзальная 37
Address_street, улица Вокзальная 39
Address_street, улица Вокзальная 41
Address_street, улица  Зеленая
Address_street, улица  Калинина
Address_street, улица  Кленовая
Address_street, улица  Лазурная
Address_street, улица М.Горького 1
Address_street, улица М.Горького  2
Address_street, улица  Мичурина
Address_street, улица  Поселковая
Address_street, улица  Прибрежная
Address_street, улица  Переездная
Address_street, улица   Сибирская
Address_street, улица  Тополиная
Address_side, переулок  Калинина.
Precinct_number,1336
Address_street, улица  Комсомольская
Address_street, улица   № 29
Address_street, улица   здание МОУ «Экономический лицей»
Precinct_place, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей» 
Precinct_address, № 29  здание МОУ «Экономический лицей» 
Address_street, улица  Вокзальная 2
Address_street, улица   6
Address_street, улица   8
Address_street, улица Лелюха 3
Address_street, улица Лелюха  7
Address_street, улица Лелюха  9.
Precinct_number,1337
Address_street, улица  Ленина
Address_street, улица   № 31
Address_street, улица  
Precinct_place, город Бердск улица Ленина № 31 здание Городского Дома культуры 
