precinct_number,precinct_place,p_lat,p_lon,address,lat,lon
,,,,  города Бердска Новосибирской области,54.71297,83.07904
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  1-я Линейная,54.78755,83.08079
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  2-я Лесная,54.78762,83.07542
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  2-я Линейная,54.78434,83.07963
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Абрикосовая,54.78394,83.15101
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица Большевистская 2/А,54.79719,83.10235
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица Большевистская  2/Б,54.79719,83.10235
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица Большевистская  4,54.79719,83.10235
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Брусничная,54.78336,83.14824
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Виноградная,54.78466,83.14709
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Голубичная,54.78079,83.14823
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Ежевичная,54.78409,83.15523
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Еловая,54.78215,83.15473
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Железнодорожная,54.78965,83.08219
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Клубничная,54.78556,83.15156
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Клюквенная,54.78306,83.15428
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Лесная,54.78762,83.07542
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Малиновая,54.74767,83.04258
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Победы,54.78693,83.07639
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Таежная,54.78372,83.15455
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Черничная,54.78326,83.15238
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, улица  Ягодная.,54.78382,83.14739
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, Речкуновской зоны отдыха,54.78509,83.12402
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, Речкуновской зоны  санатория   Речкуновский,0,0
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, Речкуновской зоны отдыха МК «Сибиряк»,0,0
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, Речкуновской зоны отдыха МК  Речного порта,0,0
1327, город Бердск здание корпуса № 1 ЗАО  «Сосновка»,0,0, Речкуновской зоны отдыха МК  санатория   Лазурный,54.79541,83.0429
1328, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0,  Бердского пансионата ветеранов труда имени Калинина.,0,0
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, улица Парижской Коммуны,54.80577,83.09722
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, улица Парижской  №15,54.80598,83.09489
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, улица Парижской,54.80577,83.09722
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, переулок  М.Гвардии,54.80713,83.09689
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, переулок   Матросова,54.80655,83.10318
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, переулок   Пирогова,54.8047,83.09583
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, переулок   Школьный,54.80306,83.0917
1329, город Бердск здание ГАУ ССО НСО «Бердский пансионат ветеранов труда имени  М.И.Калинина»,0,0, переулок   Энгельса.,54.805,83.09637
1330, город Бердск улица Парижской Коммуны №15 здание МОУ «Средняя общеобразовательная школа № 4  Границы избирательного участка улицы,0,0, улица  Ленина,54.77059,83.07158
1330, город Бердск улица Парижской Коммуны №15 здание МОУ «Средняя общеобразовательная школа № 4  Границы избирательного участка улицы,0,0, улица   № 13,54.71905,83.08693
1330, город Бердск улица Парижской Коммуны №15 здание МОУ «Средняя общеобразовательная школа № 4  Границы избирательного участка улицы,0,0, улица   здание МОУ «Средняя общеобразовательная школа № 10»,0,0
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица  1-я Лесная,54.76947,83.07149
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица  Красный Сокол,54.78026,83.05426
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 1/А,54.7711,83.07034
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  3,54.7711184,83.0702737
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  7,54.7694,83.075
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица  Песчаная 3,54.77174,83.08674
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 11/1,54.77343,83.08255
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова  11/2,54.7734,83.08111
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 2,54.77095,83.07888
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 4,54.77112,83.07837
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 6,54.77112,83.07837
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 8,54.77105,83.07857
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 10,54.77232,83.07757
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 12,54.77264,83.07658
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 14,54.7714486,83.0779193
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 16,54.7715758,83.0779162
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 18,54.77122,83.07807
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 3,54.77095,83.07898
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 5,54.77122,83.07807
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 7,54.77122,83.07807
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 9,54.77115,83.07828
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 11,54.77282,83.08404
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 13,54.7713879,83.077944
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 15,54.7715122,83.0779178
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 17,54.77136,83.07797
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 19,54.77141,83.07793
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 21,54.77141,83.07793
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 23,54.77141,83.07793
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 25,54.77141,83.07793
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 27,54.77323,83.08582
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 29,54.77323,83.08582
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 31,54.77323,83.08582
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 33,54.77323,83.08582
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 35,54.77315,83.08707
1330, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова  35/А.,54.77323,83.08593
1331, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ясная Поляна № 16,54.79301,83.04828
1331, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ясная Поляна №  здание торгово-развлекательного комплекса «Ясная Поляна»,0,0
1331,развлекательного комплекса «Ясная Поляна»,0,0, улица  2-я Морская,54.76835,83.02173
1331,развлекательного комплекса «Ясная Поляна»,0,0, улица  Морская,54.78444,83.0529
1331,развлекательного комплекса «Ясная Поляна»,0,0, улица  Тихая,54.79287,83.05048
1331,развлекательного комплекса «Ясная Поляна»,0,0, улица  Ясная Поляна.,54.79318,83.04821
1331,развлекательного комплекса «Ясная Поляна»,0,0, переулок  Морской,54.43972,86.47314
1331,развлекательного комплекса «Ясная Поляна»,0,0,  санатория Бердский,54.79311,83.04639
1332,развлекательного комплекса «Ясная Поляна»,0,0, улица  Ленина,54.77059,83.07158
1332,развлекательного комплекса «Ясная Поляна»,0,0, улица   № 13,54.71905,83.08693
1332,развлекательного комплекса «Ясная Поляна»,0,0, улица   здание МОУ «Средняя общеобразовательная школа № 10»,0,0
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Комсомольская  2/В,54.76616,83.091
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Комсомольская   2/Г,54.76563,83.09052
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 2/А,54.77,83.06999
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  2/Б,54.77,83.06999
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  6/10,54.76898,83.07619
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  6/11,54.7694,83.075
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  6/13,54.76898,83.07619
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  6/14,54.76898,83.07619
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  6/16,54.76898,83.07619
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  6/18,54.76898,83.07619
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  10/1,54.76786,83.07814
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  10/2,54.76714,83.08106
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  10/3,54.76772,83.07913
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  10/4,54.76681,83.08266
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  11,54.76903,83.07605
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  13/А,54.76574,83.0873
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  13/В,54.76535,83.08862
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  15/Б,54.76488,83.09015
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина  15/В,54.76481,83.09138
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 2,54.77,83.06999
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 4,54.76917,83.07564
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 6,54.76898,83.07619
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 8,54.76873,83.0769
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Ленина 10,54.76856,83.07738
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица  Линейная,54.77036,83.07907
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица  Песчаная (кроме 3),54.77174,83.08674
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова 1,54.77095,83.07888
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова  35/Б,54.77187,83.08814
1332, город Бердск улица Ленина № 13 здание МОУ «Средняя общеобразовательная школа № 10»,0,0, улица Попова  37,54.77253,83.08823
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Водобачная 9,54.77098,83.09753
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Водобачная  10,54.77056,83.09697
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Водобачная  11,54.77098,83.09753
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный» 1,54.77277,83.0961
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  5,54.77107,83.09774
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  14,54.77107,83.09774
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  15,54.77023,83.09652
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  16,54.77032,83.09669
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  17/1,54.76957,83.09519
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  17/2,54.76917,83.09645
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  18,54.76907,83.0964
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  18/1,54.76923,83.09725
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  19,54.76892,83.09845
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  19/1,54.76933,83.09922
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  19/2,54.76956,83.09954
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  20,54.77107,83.09774
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  21,54.76962,83.1007
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»  21/А,54.76962,83.1007
1333, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Микрорайон «Северный»   23,54.77155,83.09888
1334, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Водобачная (кроме 9,54.77098,83.09753
1334, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Водобачная (кроме  10,54.77056,83.09697
1334, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Водобачная (кроме  11),54.77098,83.09753
1334, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица  Заводская,54.77075,83.09485
1334, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица  Огнеупорная,54.77244,83.09393
1334, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, переулок  Водобачный.,54.77268,83.09625
1335, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Вокзальная № 50,54.76277,83.11307
1335, город Бердск микрорайон «Северный» 20/1 здание МБДОУ детский сад №1 «Сибирячок»,0,0, улица Вокзальная №  здание МОУ ДОД Детская юношеская спортивная школа,0,0
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 50/А,54.76194,83.11297
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная  52,54.76154,83.1139
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 3,54.7697466,83.1029189
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 5,54.76617,83.10805
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 7,54.76617,83.10805
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 9,54.76603,83.10825
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 11,54.76582,83.10856
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 13,54.76568,83.10876
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 15,54.76552,83.109
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 17,54.76526,83.10938
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 19,54.76488,83.10994
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 21,54.76439,83.11065
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 23,54.76439,83.11065
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 25,54.76446,83.11055
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 27,54.76455,83.11041
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 29,54.76455,83.11041
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 31,54.76276,83.11307
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 33,54.76276,83.11307
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 35,54.76276,83.11307
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 37,54.76276,83.11307
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 39,54.76161,83.11481
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица Вокзальная 41,54.76161,83.11481
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Зеленая,54.76769,83.11178
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Калинина,54.7641,83.11584
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Кленовая,54.75769,83.12756
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Лазурная,54.75939,83.12576
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица М.Горького 1,54.76214,83.11067
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица М.Горького  2,54.76184,83.11039
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Мичурина,54.76716,83.1131
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Поселковая,54.75747,83.12932
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Прибрежная,54.76077,83.12613
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Переездная,56.39991,43.98274
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица   Сибирская,54.75868,83.12969
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Тополиная,54.75995,83.12498
1335, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, переулок  Калинина.,54.76006,83.12291
1336, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица  Комсомольская,54.76637,83.0932
1336, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица   № 29,54.74535,83.04716
1336, город Бердск улица Вокзальная № 50 здание МОУ ДОД Детская юношеская спортивная школа,0,0, улица   здание МОУ «Экономический лицей»,0,0
1336, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица  Вокзальная 2,54.76711,83.10666
1336, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица   6,54.71935,83.08137
1336, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица   8,54.71829,83.08248
1336, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица Лелюха 3,54.7664,83.10342
1336, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица Лелюха  7,54.76543,83.10183
1336, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица Лелюха  9.,54.76471,83.10102
1337, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица  Ленина,54.77059,83.07158
1337, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица   № 31,54.74535,83.04716
1337, город Бердск улица Комсомольская № 29 здание МОУ «Экономический лицей»,0,0, улица,54.74535,83.04716
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская 2,54.76671,83.09205
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  2/А,54.76675,83.09189
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  2/Б,54.76677,83.09182
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  3,54.76606,83.09417
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  4,54.76655,83.09261
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  4/А,54.76471,83.09324
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  4/Б,54.76653,83.09267
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  4/В,54.76653,83.09266
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  5/А,54.76588,83.09598
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  6,54.76635,83.09324
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  6/А,54.76525,83.09368
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  8,54.76617,83.09382
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  8/А,54.76498,83.09474
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  10,54.76603,83.09426
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  10/А,54.76578,83.09399
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  12,54.76588,83.09473
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  12/А,54.76477,83.09556
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  13,54.76394,83.10097
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  14,54.7656,83.09565
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  14/А,54.76511,83.09428
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  16/А,54.76478,83.09553
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  24,54.76453,83.09917
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Комсомольская  28/А,54.76393,83.101
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица  Лелюха 26,54.76321,83.09959
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Ленина 17,54.76443,83.09152
1337, город Бердск улица Ленина № 31 здание Городского Дома культуры,0,0, улица Ленина  19,54.7646,83.09269
